Episode,Total Reward
1,77.14215904084543
2,114.77829571141895
3,87.02631381146875
4,113.5318091329036
5,116.19076979039546
6,100.25083645930849
7,79.60855154376314
8,80.57371010572393
9,105.55714036378329
10,83.2829819826613
11,62.382920360700304
12,70.57775281037829
13,89.16926450011334
14,102.59447661503637
15,96.20556962190551
16,93.97796641985897
17,108.95340580141723
18,107.80705739028316
19,83.08935319165239
20,98.41738850434963
21,101.02969910603777
22,75.06970053712774
23,107.36438568643443
24,78.79332071753383
25,109.59860124308734
26,111.92038462204403
27,58.92370697696773
28,95.57909651438642
29,53.59255385141863
30,115.01591249709729
31,100.08201030103916
32,76.98089626262663
33,92.6071163329915
34,62.98213196985778
35,96.23212628421194
36,108.47843497966133
37,113.14713019872472
38,107.14300241223175
39,94.42061105522218
40,58.18594847391778
41,75.56392048054738
42,101.67839922774212
43,111.30140347975308
44,54.2755131173153
45,101.22255320946513
46,97.52458440422382
47,83.07531475856442
48,80.48669849582753
49,109.78877862995503
50,90.84504352187906
51,80.52307356745267
52,90.47873436521535
53,85.18902634748746
54,96.30307300240534
55,72.86490311718292
56,114.53441775742078
57,116.62078771072458
58,60.5231330428673
59,107.89415584241084
60,98.219748926791
61,60.56214616858718
62,92.063715738125
63,86.16332935232845
64,108.47026098524155
65,101.34535769244513
66,81.6108415591935
67,109.62500793128397
68,110.79492045628686
69,54.36490001746726
70,72.1521159025637
71,116.2374921067895
72,74.06879938127727
73,112.06763991630618
74,111.9736960059646
75,101.24091690849183
76,108.07917638688261
77,62.77999557325656
78,116.75558165459728
79,84.95118462350759
80,103.6993916030954
81,85.0011551331188
82,102.12717280766896
83,122.64700826612973
84,86.92855231503448
85,98.39272651808878
86,102.35547630937195
87,103.65422416875997
88,102.05160027927425
89,97.13698036226532
90,65.59173245633887
91,114.53651422752306
92,116.66130434169276
93,93.04195468031008
94,102.90527770286313
95,83.28226962118852
96,105.48320339611442
97,98.98444070545031
98,123.06626654146055
99,114.47295117933082
100,122.96997018359475
101,121.05566227565585
102,111.36648557412211
103,105.37911483819629
104,124.51721127122629
105,59.52398252494292
106,65.80055518583423
107,68.84883802758513
108,81.26875711598497
109,118.13441893042302
110,88.45048948061553
111,69.19367726384802
112,78.44370058328981
113,55.75351697669818
114,114.36985674974615
115,80.25835629968327
116,62.08703919235828
117,110.08285585136711
118,101.40620078092188
119,109.66833942692362
120,59.687913054655475
121,109.48237490239124
122,116.56106385407112
123,117.44689715498896
124,111.97809648384006
125,121.55482268763618
126,117.86363213764484
127,122.21222333669117
128,118.84677415433447
129,72.67641351861447
130,102.4919300782491
131,66.71779573213837
132,108.71954749957851
133,121.78339864292052
134,124.05989182764047
135,63.978459109797136
136,100.62493507266204
137,95.27493642390408
138,70.24318447333614
139,96.9264450434388
140,74.64430619704258
141,116.05788901209478
142,108.26325538061431
143,95.62887251830597
144,121.85102081669
145,90.06027574951
146,119.15862961146335
147,60.63487688467375
148,126.39927919784445
149,67.75950589073044
150,104.02104565122659
151,105.47201191205131
152,112.68629156666016
153,110.83011295904005
154,124.67226003769247
155,127.75222983733111
156,112.84745981930446
157,110.98503956533011
158,60.22617156110731
159,128.5803074738876
160,96.78221056078323
161,66.92244158471486
162,119.59010955957622
163,127.52899471270032
164,111.60972640567478
165,106.65907867173064
166,115.55509882387031
167,102.50381280232222
168,96.85156041233928
169,39.22536513306161
170,113.71848781596867
171,114.68916924101659
172,133.44607163534224
173,123.8127986685118
174,131.57616894823258
175,74.52191943829837
176,113.04278711341016
177,88.46310210751629
178,98.1665814575965
179,79.67398323614181
180,130.040344655589
181,138.3497870338141
182,107.53450662624765
183,106.06211628257992
184,78.04933264492254
185,79.29819056218109
186,135.90150129687885
187,140.0484911041519
188,140.51535448924432
189,61.634112318104826
190,106.26874985275589
191,106.1791363718356
192,130.24446058149235
193,95.98173499974561
194,91.25477616676824
195,86.51699403148817
196,60.31242183164873
197,127.60786002769402
198,81.86243130830682
199,140.5579224256589
200,135.61009167508672
201,115.07092268369009
202,125.21359127232047
203,142.36903348344927
204,124.8264984182314
205,103.89045185859004
206,102.44844675403012
207,138.00069536975766
208,128.05945358506904
209,107.79759858014907
210,127.88964711342905
211,134.59361286406593
212,125.50500478848079
213,125.70632002310107
214,107.88474648427896
215,132.2287118585586
216,133.00074985594475
217,117.56475840909235
218,119.16650501847379
219,60.64737409284497
220,124.23884142612495
221,126.54369339589302
222,59.73731828677477
223,109.89086085629457
224,100.6850963142605
225,105.59860222153702
226,103.34749150516014
227,87.93950511698836
228,104.1642781919635
229,105.91870160918847
230,105.3880707544104
231,87.0201640878296
232,106.56579496152177
233,100.05581487229941
234,83.02881437585069
235,69.39578047750825
236,118.01278668960971
237,115.74491081607259
238,114.78979756096089
239,136.34628310367756
240,75.23919668789001
241,90.24646252160804
242,114.60133517302614
243,88.3054937334398
244,134.94776703434295
245,118.50216246704856
246,71.03081311335816
247,73.89822675207111
248,137.99164523207412
249,134.0710866422394
250,134.50734839427963
251,74.34135784220919
252,129.62612253151764
253,137.74261831969787
254,121.41212372979233
255,115.54037199463234
256,106.2102965064925
257,87.67508456913414
258,78.15517099800459
259,127.80428151483805
260,122.45648529046022
261,64.20223035690383
262,127.76093892350562
263,128.55425703467293
264,118.71128235065662
265,97.8382406754348
266,103.5585626327707
267,127.58035319211845
268,82.08342994110662
269,131.67637170715537
270,127.71762468474371
271,105.6453202733614
272,87.70986979195038
