Episode,Total Reward
1,250.05673368698388
2,254.7233050428825
3,264.3788262508848
4,252.44871509023713
5,263.6989203908866
6,262.4540869851053
7,248.4970588124795
8,252.3849134399693
9,266.1382245181766
10,247.18652809325172
11,241.9252822429408
12,237.66030266701821
13,250.92072394320866
14,222.43303067545497
15,255.31440123537774
16,240.14123394574324
17,242.5102649273756
18,253.70278949615988
19,236.38718212244814
20,225.6292494052221
21,234.9905982127044
22,237.86289354003637
23,238.34198853921885
24,237.4996326298811
25,231.4686420336338
26,224.92425666077384
27,221.67889267749135
28,206.309247836585
29,225.1137722719641
30,222.92146412441375
31,194.94881530401398
32,229.90542090615264
33,219.02391798843774
34,216.86405156839834
35,216.38099787587603
36,229.97451420795676
37,222.93502335603682
38,221.57772251081428
39,204.26688305931916
40,221.78477738518706
41,213.9503974527462
42,220.7800992820254
43,208.65063040297147
44,209.68600047169062
45,204.36106269908035
46,193.74058491011607
47,188.74933040681879
48,200.3246052672887
49,216.7343481796635
50,197.74012476506422
51,196.33300824597413
52,211.1029753661567
53,213.68122567462774
54,205.62688126223497
55,189.1111421423705
56,194.14429491329838
57,190.0332126198813
58,195.92576359774532
59,190.32792257079404
60,200.3541455618541
61,187.61489386793497
62,210.81704923246696
63,190.16886978095798
64,182.40489338342377
65,203.27215981658946
66,180.53925254357912
67,186.9706688505467
68,179.06005674015174
69,179.8244201350915
70,179.30708500122228
71,179.0137476943989
72,188.12701558374962
73,175.50886036559916
74,175.9618666439241
75,178.45733283054673
76,180.2289409452911
77,164.5298371536534
78,185.29959857392072
79,171.72331684829553
80,170.0432080326365
81,183.66980824730186
82,186.79183325665403
83,166.91453186871098
84,162.63834001304193
85,182.79380815294527
86,159.8731605750009
87,176.89179110721304
88,156.72342660052868
89,167.4904190408647
90,166.5476724794832
91,178.60439139205687
92,162.17599202570952
93,147.1979878099074
94,168.39693307905966
95,163.08925803650922
96,156.66363276369967
97,165.13423687525832
98,163.63229459759611
99,151.48179646384168
100,167.7792359558995
101,166.80919106037325
102,152.23449243029117
103,146.66752990329246
104,161.81316369936619
105,155.33064245555545
106,150.21758777592902
107,152.23716407129615
108,143.74904350316086
109,149.52162461100727
110,152.21893483804388
111,157.69281180995043
112,147.9146800229019
113,129.69810038172554
114,129.0564758720598
115,152.33390361684735
116,142.88845985052563
117,130.3142783982424
118,147.54176791986305
119,145.64867276905102
120,129.11957673634956
121,140.26050731964563
122,137.53819817972055
123,137.7007514380705
124,144.61154211563348
125,143.81063055198584
126,138.92394681562288
127,136.93333777751843
128,145.5092678767275
129,128.99776774738967
130,140.44597334182902
131,137.16731218113966
132,138.54088979575982
133,147.53275752701327
134,136.90796104631977
135,144.5408087293011
136,125.41522250680603
137,121.93223685647547
138,126.03750014608927
139,118.5078116846639
140,130.5881635294123
141,136.07546873225493
142,112.69939019879604
143,130.04977533764318
144,128.10460750102862
145,117.28608432690345
146,120.51399320066672
147,105.96924302130344
148,121.29073994564206
149,140.25395655224054
150,113.829577263351
151,109.12958653220322
152,115.47784889213078
153,123.49750599283496
154,124.4377207617194
155,125.05031300445125
156,110.16299620009194
157,125.63663512426065
158,106.34366617243785
159,123.16307067456665
160,102.35198919687713
161,134.43935409457396
162,106.44309767817329
163,114.45850527923938
164,115.01661633596595
165,116.26025046128767
166,116.57963583808746
167,120.5333698872032
168,123.80290724753847
169,116.39450423951921
170,109.20291109456876
171,103.86901683251713
172,116.40088907015735
173,112.18042748081311
174,101.9006443896182
175,108.63150673598325
176,94.48968130729267
177,113.75738689086853
178,114.92778363257389
179,100.66211287358104
180,98.8252249856363
181,95.93592539900337
182,99.20948428511227
183,115.20545315650278
184,98.24502172403042
185,103.1765327880427
186,108.32775948445843
187,104.36834340749903
188,98.77751854586757
189,124.6406133283636
190,102.95537306611165
191,81.95577247230567
192,94.63129079883295
193,97.16467638149405
194,105.30285294452642
195,94.19955058022263
196,85.79790497671978
197,96.3398212951026
198,80.26025676550836
199,90.03799076135437
200,100.36506250174831
201,77.79724363608135
202,99.46132179695381
203,93.29549206488271
204,100.27492371630912
205,84.32807681027887
206,90.1424821039228
207,77.51745785927696
208,92.98014271740279
209,110.56242437525343
210,95.98717997494298
211,71.58810052393808
212,82.7372393700178
213,70.81124569120024
214,87.86048933501796
215,88.72026391683349
216,93.62142297060609
217,99.51578737529161
218,94.35218552792846
219,86.87978265904688
220,95.05193762595582
221,70.39253609187087
222,91.42052283151058
223,83.03643474453933
224,70.38225707445466
225,86.70545754283266
226,76.26623213658543
227,85.5258243327958
228,71.65419447668522
229,88.20942560589545
230,75.64150072163042
231,85.18510999749607
232,77.19459187694144
233,92.11016943952066
234,76.22948267740306
235,81.57819020159589
236,66.70763490742655
