Step,Total Reward
124,0.7335034659950257
125,0.5933367069140146
126,0.6367258250161367
127,0.891189732694371
128,0.9947087851677334
129,1.560081288066342
130,1.4269832065069692
131,0.7413636636635543
132,0.6866849782368319
133,1.4558995470506764
134,1.5783279470163531
135,0.7987209479931648
136,0.9476817902255544
137,1.0275069091191456
138,0.5608979493456052
139,0.0
140,0.5759396873166077
141,1.514489910525311
142,0.7612184884579821
143,0.5592806108142057
144,0.7829758352905629
145,0.7896967129411425
146,0.6357514333935466
147,1.002606992750656
148,1.4181266261483425
149,0.8947457793720143
150,0.7690184474938392
151,1.0180296410028948
152,0.47171482899531697
153,1.1776583261482607
154,0.6455263593824747
155,0.6861623549068824
156,1.1579955066732408
157,0.34597318199893407
158,1.0035142040625757
159,1.4598066874537714
160,0.0
161,0.6138083458593881
162,1.546520769697809
163,0.9919935003037799
164,0.9896987583943223
165,1.5255706061318381
166,1.512796921195371
167,0.8368597754389377
168,1.5196264145174077
169,1.5269102978397877
170,0.8924530849350863
171,0.38628720259678595
172,0.7401318563065397
173,0.6698107121631087
174,1.0911739484689293
175,0.4693003140651693
176,1.5560874289228908
177,0.8141666397036635
178,0.0
179,1.1088558323308395
180,0.540902215840653
181,0.9242621144152298
182,0.9668876276112015
183,1.2848030888566289
184,1.2495681173743285
185,1.3429155246888498
186,0.0
187,0.6794080569110474
188,0.5393138394023494
189,0.9333847702014275
190,0.5139698698080041
191,0.9788191802767101
192,0.9114565296037531
193,0.8996934576132404
194,0.6695426966567738
195,1.4414460945441874
196,0.7665221678763727
197,1.5132219655768684
198,0.7341587842811903
199,1.5667722379919296
200,1.0594774494196677
201,1.4561093330147679
202,0.4312379492833841
203,1.2410788182183776
204,0.8283433079670722
205,0.8350733831931051
206,0.810782033757648
207,0.7150552378214043
208,0.8757271015112812
209,1.3085692501910353
210,1.3857818040426904
211,0.0
212,0.673798169737517
213,0.9776566191622874
214,1.5254303158442726
215,1.4691217656575235
216,0.7713444804198127
217,0.7969933446830763
218,1.27238716984682
219,1.13227088951938
220,1.323830727313955
221,0.9345493867662231
222,0.9516517105505946
223,1.471613887983827
224,0.0
225,1.302693461611062
226,0.736986109330865
227,1.509240145952995
228,0.5284159976816253
229,0.3465605989037376
230,0.5845393822247835
231,0.6541372980861051
232,0.5276240971649877
233,0.6653259927263676
234,0.8729394041820154
235,1.4563410889613662
236,0.0
237,0.7206518437530025
238,1.3458280121543862
239,1.3999874204038956
240,0.39720650540139973
241,0.3819637305512442
242,1.4573195944713904
243,0.7336722281676624
244,0.9881341618565845
245,0.6804805371832559
246,0.6854989622633743
247,0.6316881641382904
248,0.5944105653263377
249,1.2096276419866256
250,1.012759745948224
251,1.0138122270311534
252,1.0184486725422133
253,0.685960811298332
254,1.373721418371823
255,0.7656819025547585
256,1.5487208380729445
257,1.248130175592913
258,0.8773302734406712
259,0.9281622207903077
260,0.6240045265171742
261,0.9745230867422645
262,1.467767878967717
263,0.45438969619582614
264,0.7179339460857396
265,1.3359143661438493
266,0.7601064139907655
267,0.6982240667620805
268,0.8225700813059744
269,1.5584581240815605
270,0.8255456070722689
271,0.6790013129525571
272,0.5715902675612562
273,1.4634470118162795
274,0.573883025556466
275,0.6873832068484012
276,0.8614963143484371
277,1.0129225704454843
278,1.0356105670241296
279,0.697499646794506
280,0.9008930089937973
281,1.5647011159745166
282,0.8802835968643379
283,0.8024182834631733
284,0.5330377334234501
285,0.2667765657778219
286,1.1871041639640278
287,0.7043340373832674
288,0.9368698630261498
289,0.70189545576036
290,0.92482691377369
291,0.9830556524142222
292,1.0089939274500328
293,0.6631536280495651
294,0.8325268194347294
295,0.7815296056792496
296,1.3402944081579369
297,0.7076571558549678
298,0.6709250651242973
299,0.9503181924355713
300,0.9281468013762132
301,1.0465277605119792
302,1.548486370544825
303,1.0844509284872457
304,1.4470842228925545
305,1.4702431150586421
306,0.3066494932012648
307,0.9530731618535803
308,1.3731409654079676
309,0.9913166601185246
310,0.6604806560521792
311,0.9341969855179161
312,0.8262258311939753
313,0.7420352925689156
314,1.5093731211705765
315,1.504668521702464
316,0.0
317,0.4214331454152201
318,1.0277980257101598
319,0.36095448972816824
320,0.6741475164846079
321,0.6309130094582607
322,1.4302514462223348
323,1.2353619462189636
324,0.9171527827851209
325,0.5261891426283218
326,0.37811246030666756
327,0.5762604498913898
328,1.4481407181136996
329,1.1143507141319777
330,1.0009269918294015
331,0.5933944928470807
332,1.1274660129349467
333,1.0882857448150747
334,0.8644385091120106
335,1.5638287710493404
336,0.5622107877763618
337,1.0095198300923243
338,0.7617625314542429
339,0.9309146729575597
340,0.789792659364966
341,0.714138655000264
342,0.9478428527343816
343,0.5687850745020284
344,1.5231844566513675
345,0.6958194985651243
346,1.3816262901627248
347,0.7106621040431822
348,1.3110233262817497
349,1.5148699559339411
350,0.7180280853570089
351,0.9627970890205112
352,0.8820529410531032
353,0.6595179894347539
354,0.975989912564521
355,0.7870817019993624
356,0.0
357,0.8069210142069508
358,0.7608172992959779
359,0.9673646837774966
360,0.7426315102574559
361,1.3513581465033893
362,0.44746681394474325
363,1.3817476416735532
364,0.610754208789449
365,0.8543300265376594
366,1.579406236476545
367,1.0586682001101089
368,0.7011144135931584
369,1.1809020522476503
370,0.8219342338835791
371,1.4202578418572502
372,1.0327829457762432
373,1.0081625881995848
374,1.0096924667429283
375,0.6853805735306067
376,0.7510272390314283
377,0.3536271196730167
378,1.0006660923238837
379,1.365529668065442
380,0.7645253387948775
381,0.4968193588025875
382,0.7523596362456024
383,0.5391052813736428
384,1.4668462162259277
385,1.2999398026706688
386,0.6455786686140516
387,0.7379349292689599
388,0.5773388210429355
389,0.7230201222242596
390,1.2676034062414536
391,0.8923180543502215
392,0.5470377971590121
393,0.48769552696391955
394,1.189155357248459
395,0.9307018483924927
396,0.9956268849060794
397,1.5285675141893846
398,1.4582761117362062
399,0.5473208068386606
400,1.3721245895634384
401,1.04077371554995
402,0.8784197665332654
403,1.1904552273189326
404,0.9047686383466338
405,1.4973776320469345
406,1.3451902040532322
407,1.0770065273120846
408,0.8410032192156166
409,1.4245386760297416
410,0.8938178931283887
411,1.4228396539642016
412,1.202347204118724
413,0.7553381768127245
414,0.9812873342217321
415,0.8361374063831157
416,0.6707575151436056
417,1.5799677253667725
418,0.873772749734795
419,0.8521035215763527
420,0.9248117355208697
421,0.8091109665025761
422,0.5887757537853747
423,0.7470006108644195
424,0.434072587300017
425,0.7064611563740184
426,0.8414192231364795
427,0.5496875581106868
428,0.755541173697357
429,1.092863413512981
430,1.4413832348966014
431,0.9923082523848842
432,0.6581804975855482
433,1.2335920834785776
434,1.0038077027149586
435,0.9919424496629101
436,0.8325199761914077
437,1.1643575083105362
438,0.7107005873467794
439,1.3297460552407738
440,0.8793209165682239
441,0.6797964697611015
442,1.2744685817912083
443,1.115274492261784
444,1.000567972993552
445,0.5888738176625747
446,0.5998187504906953
447,0.7681272739379896
448,1.0848531101968482
449,0.605983952436173
450,0.39975390759012924
451,0.9073675541914623
452,1.471073497916565
453,1.5799173220799383
454,0.6093345241315592
455,1.4087932688255944
456,1.3073493046849358
457,0.5670972969603374
458,1.2149127078951594
459,0.8455500513485996
460,0.7546061728472163
461,0.8780540221251683
462,1.557613956765136
463,1.280639238475274
464,0.7616892398726587
465,1.1052020409415066
466,1.125806493170705
467,0.9113395155722024
468,1.030176863363862
469,0.5038893315320611
470,1.4562646488632214
471,0.7165830198600572
472,0.970182988631771
473,1.3305056716265775
474,1.1774094609341677
475,0.7519630296415118
476,0.5326749840833975
477,1.1293344627507274
478,1.30637957680769
479,0.6156274625070047
480,1.5545657161607398
481,1.2555801107657638
482,0.8266752623551582
483,1.474944588490978
484,1.0221177328993185
485,1.4254661243446547
486,1.2028813195061858
487,0.8221512524059945
488,0.0
489,1.3958253905604687
490,0.7693049964460965
491,0.8560247246818316
492,1.2384834374441942
493,1.5394112269540425
494,0.6853741017163909
495,0.9580166210595505
496,0.6678280228412816
497,0.7694192547591878
498,0.8221718263175292
499,0.5922185325430651
500,1.3590188239647636
501,1.3632082701025479
502,0.7574296373732174
503,0.6383106104984508
504,1.1815209840177274
505,1.338106552765048
506,0.673713331935336
507,0.631312627593066
508,0.7200723371176854
509,0.8024037447846741
510,1.2008837720212622
511,0.8466463951152284
512,1.2436820661602859
513,1.461131129389627
514,0.8067301821694001
515,0.756269542417766
516,0.6137974062457091
517,0.0
518,1.5353073694030348
519,1.4129636125506688
520,0.8022804515478082
521,0.8509101432673997
522,1.0329810724146316
523,0.5941293319657499
524,0.97533878719071
525,0.7428406409595201
526,0.5806198838586435
527,0.7429041129179965
528,0.413975335800975
529,1.4629098141238654
530,0.9511580866094774
531,1.3701710360439303
532,0.8085400528558031
533,1.5189787572404696
534,1.371064242838693
535,0.3632914290029883
536,1.0872482771976864
537,1.3648282203294957
538,0.9099050281854189
539,1.3199734611970584
540,0.7536184111953425
541,0.0
542,1.0343414582142263
543,0.4380707889801615
544,1.5110755572837231
545,0.9841566055339751
546,0.5942519637849818
547,0.696225174901249
548,0.8174939871448353
549,0.3560293699770151
550,0.9701669944383562
551,0.7241044657945788
552,0.9799745561696581
553,0.6913962338582184
554,0.5581961418222742
555,1.2844126826772078
556,0.9516662407851744
557,1.1279147820647366
558,0.9858796231637681
559,0.9035316196535257
560,0.4552600741759335
561,0.9758191898492128
562,1.0577601628489197
563,1.4856308668595397
564,1.2702750532302898
565,0.9332874243259235
566,0.0
567,0.9906125705596386
568,0.0
569,1.0100433211592539
570,0.7782895116493029
571,1.2852437550232612
572,0.9962295458009526
573,1.4361579575644896
574,1.3240244533951522
575,0.5473448505914906
576,0.6144193514576812
577,1.3991308234755946
578,0.780560494875867
579,1.5621232484811007
580,1.346645595260144
581,1.0038646669313382
582,0.9735856382377911
583,1.536925236493727
584,0.8817063637795338
585,1.5338110652945711
586,0.815385371786356
587,0.5747938010492869
588,1.5173703185415064
589,1.2091068916716932
590,0.7347597018937033
591,0.8934440682801031
592,0.5742892764090918
593,0.6646423740596451
594,0.5684282209982665
595,0.0
596,0.9263430732511584
597,0.9301102082304041
598,0.8193497511611827
599,1.2813743503895392
600,0.9528301627420708
601,0.8159457944963804
602,1.523968324341321
603,1.031853829001452
604,1.5589921264842537
605,0.58688891926345
606,1.3132459568139305
607,0.6120277184705005
608,0.985947881166602
609,1.3384870428084839
610,0.5368207269095293
611,0.6917144904098826
612,1.5998169676454839
613,1.2491333505010658
614,1.3280159828982288
615,0.7722745742725869
616,0.412633176703579
617,1.260027786716867
618,1.5854626295269916
619,1.4278320050068527
620,0.9582001293510494
621,0.727807454208404
622,0.7696192952677254
623,1.2614785109929434
624,1.1442863172834479
625,1.5298028038811342
626,0.8743722644136496
627,0.8633387611622104
628,0.7538659151281062
629,0.8619863688203112
630,1.4051114947954966
631,0.7751199544566499
632,0.9249323657529809
633,0.944947917122397
634,0.9019549905371305
635,1.3366206018239883
636,1.088492402518466
637,0.6590463521854004
638,0.7160710701214106
639,1.5637976520007761
640,0.586133652865383
641,1.155034374051658
642,0.6372762811038363
643,0.9795550514089837
644,1.0951588858545116
645,0.8795322410431157
646,0.9830502283397837
647,1.319900542010786
648,0.9608860702692433
649,1.5553220733409712
650,0.4705130463257536
651,1.4697463063401632
652,1.3600485392565749
653,0.4749196486677716
654,0.3747925754554546
655,0.9900042817539725
656,1.0957874182244929
657,0.6996242496688886
658,0.9250477999570403
659,1.599731929291487
660,0.5339335989238375
661,1.5913627671928108
662,1.3335110779743993
663,1.0104375579201175
664,1.124514636931533
665,0.6247342634050751
666,1.2190569702517047
667,1.2659114165074703
668,1.582887903604946
669,1.2153994825794658
670,0.92756482617326
671,0.9365998028715258
672,0.8682376499779035
673,0.6305690554489867
674,1.3588777871128972
675,0.9564146421422185
676,0.9091308993790194
677,0.0
678,0.5454084099756701
679,0.983003353967582
680,0.6458859337545136
681,0.9130199196731104
682,0.4282375221912229
683,0.9275142468727434
684,0.9544919546970949
685,1.512376693650954
686,0.8548237019868303
687,1.4768624068895806
688,0.6703181876442749
689,1.0199409393571894
690,0.49059180563210814
691,1.4889002027072773
692,0.8687563192069357
693,1.3266996248448182
694,0.7436650257356456
695,1.479779031039488
696,1.2314750192661523
697,0.6885224287844782
698,0.7545491247774897
699,0.8655710139588543
700,0.45125961290682404
701,0.9447040462465156
702,1.524806600941348
703,1.5486750709213193
704,1.2099204354164963
705,0.48817979611243467
706,0.6072434547023291
707,0.8470597393949535
708,1.2982158718313734
709,1.4881546013049403
710,1.3698931519885624
711,0.0
712,1.3999091779318065
713,1.4923349318332277
714,0.5983660902765506
715,1.1237112132937943
716,1.5539168475474185
717,0.8624195468113378
718,1.321184026792679
719,0.6928409065816152
720,0.8841867856172896
721,1.3602865842455083
722,1.547142678482138
723,0.7972770669055459
724,0.7358010678681637
725,1.389436775094126
726,1.2596675749203365
727,0.9872653840535637
728,0.8845271759404156
729,1.2621601697232474
730,1.1679508703523087
731,1.3044972228762353
732,1.1786128790565331
733,0.7069405294421367
734,0.31603183684293734
735,1.325886810023727
736,0.3766804145621262
737,0.9265273997866
738,1.2958647209086582
739,0.9773984413942644
740,0.6054093665412137
741,0.40508505518552995
742,0.9371070383004394
743,1.4661715245323572
744,1.2197004495772794
745,0.31906860926614233
746,1.3926119788293272
747,0.9637558199246352
748,0.4060740279101881
749,1.5306761964606819
750,1.199151801432097
751,0.7065620752018634
752,1.313153915762305
753,0.8821353350714207
754,1.045155475109342
755,0.9026908968744473
756,1.4395145894376242
757,0.9834095896684746
758,0.7436518992803038
759,0.7354802330564006
760,1.430428934746613
761,0.28220054887449386
762,0.7428366521077787
763,0.6365978130186876
764,0.9969897309550193
765,0.6235800689128201
766,1.1031662709582526
767,0.9594167345358281
768,0.4267398682708985
769,0.6151819952143714
770,0.7990968033172577
771,0.5515071226036765
772,1.4685820102051763
773,1.4013049778445474
774,1.3207320002785006
775,1.5928526366137115
776,1.2848279172118076
777,1.3386975838718898
778,0.3606637566580604
779,0.9016589782821856
780,1.173123920464833
781,0.9897992541280469
782,0.3256451446272283
783,1.3097890352017112
784,0.8677556288578042
785,1.4565864074349693
786,0.8636034169059282
787,0.9815732975680191
788,1.236503705601204
789,1.5451102862383421
790,1.2773445289434742
791,1.3027077724516916
792,0.7267101911554015
793,0.9292447527818111
794,0.730277207005135
795,1.0503965443440666
796,0.7988962573219325
797,1.2064508538896883
798,0.8392052914370771
799,0.9623803974697884
800,0.9198547030293298
801,0.7298001589337682
802,1.4925905031420614
803,1.3691266671479967
804,0.9652291103836306
805,1.2944963253612591
806,0.9222966091842612
807,1.0170593485182406
808,0.8792307512651096
809,0.962702824633517
810,0.9110931701387623
811,1.55117692709848
812,0.7768407170728563
813,0.6955198560847555
814,0.7822323583337708
815,0.600712202999492
816,0.747950778170124
817,1.1619738838515248
818,0.34805011878083936
819,0.6658214425363634
820,0.4618468449394532
821,1.4653139614532757
822,0.9112240903773975
823,0.790104751560797
824,0.6425169630281914
825,0.9413096569661106
826,1.4245450802176847
827,0.8945533391971382
828,1.5789226564153727
829,0.36014732692636986
830,0.0
831,0.0
832,1.3824525051529046
833,0.8016195813031812
834,0.7436914209538833
835,1.505276893748976
836,0.6085149186589962
837,1.2073976492825622
838,1.5700911575761123
839,1.5199548292681713
840,0.33338887491949515
841,0.7198724791236876
842,0.9581839588561613
843,1.0376232146774254
844,1.5118634455818092
845,1.13850961472481
846,0.6955425605015249
847,1.1559191956189865
848,1.5586136447294758
849,1.3767685416713582
850,1.4628713038371242
851,0.8796209829345543
852,0.7495564098339639
853,1.482478865209946
854,0.2559196701264213
855,0.6870476274121576
856,0.9892659136437194
857,1.3175385017638428
858,1.2425321365257693
859,1.2305230932041529
860,1.042772737989899
861,0.9599223176074178
862,0.73911822210491
863,1.017635885386515
864,0.7946397715773812
865,1.4496085033683839
866,0.5117387688176767
867,0.0
868,1.0285383049469956
869,1.222929650134788
870,1.2146573474949611
871,1.2051574902530415
872,0.8785056008193761
873,1.4160218386910075
874,0.6436692888701543
875,1.427247433717826
876,0.8727473184027528
877,0.8826103569996656
878,0.7583121326139005
879,0.9835589029241962
880,0.9118572949232707
881,0.7035511262817186
882,0.26377213157723073
883,0.5363109387104558
884,1.286549786104222
885,1.033740702040695
886,0.9555907282639653
887,1.3904939985527758
888,1.4069055474378462
889,0.41923745942826685
890,1.0034159770687379
891,1.5335351499905454
892,1.3307270118343297
893,0.961058939197649
894,1.5331200871501756
895,1.0029548390171958
896,1.0013739473909404
897,1.3043964165074344
898,0.7708281089057416
899,1.266833969734388
900,1.3559406041654793
901,0.7660729433465369
902,0.5406709205287676
903,1.4240862773163898
904,0.8958127040610246
905,0.8365540119754131
906,0.4878938288074689
907,0.5793532914756817
908,1.388774794994269
909,1.251452435549889
910,0.9978536114046012
911,1.4570001847606895
912,0.5648458852529473
913,1.490533755938296
914,0.49973726835232346
915,0.5181139065345712
916,1.491463393992014
917,1.3750418421842054
918,0.0
919,1.4345671556452397
920,1.576504368885525
921,1.2141378767385258
922,0.9740613728543407
923,1.2911592070674014
924,0.8636179361110379
925,0.8255401237535087
926,1.3999388960793961
927,0.8931197537826864
928,0.9980520297064097
929,0.7452990085433719
930,0.4624216171311353
931,0.744482481421685
932,0.44011487357120527
933,0.7987562061718935
934,0.5281250663145143
935,0.5150318799591935
936,0.0
937,0.5377679982793316
938,0.725998956500795
939,1.5662216768559092
940,0.898089922614018
941,0.5739134034523016
942,0.3991272806672467
943,0.9352064573050094
944,1.5159071295688007
945,0.9778200341357783
946,0.9121544785618614
947,0.878369622111299
948,0.42859148517403717
949,0.0
950,1.2953528311871552
951,0.5795742314593975
952,1.6069828628220137
953,1.506790536274556
954,0.6951419788825677
955,1.5909183589118923
956,0.722758031724017
957,1.2942806953410209
958,0.49033880271771396
959,1.033498713666958
960,0.7403267479084326
961,0.4227921101150122
962,0.6906360733110425
963,0.6610332322513149
964,1.054199988802468
965,1.5408996069629561
966,1.4120585343412753
967,0.9491911559371666
968,0.9795767958856268
969,1.3420934197198897
970,0.9686441923589606
971,1.3337240420093117
972,1.1106406533298443
973,1.2311059177019776
974,0.8820760391314735
975,1.614719446977043
976,1.2620260201371516
977,0.9956536863787759
978,1.2966467974167553
979,0.7287622293175698
980,0.5877688127250755
981,0.7686011493419967
982,1.2998938161183067
983,0.5959249466123641
984,0.6062665077793877
985,0.7009559654483541
986,0.8067227383679698
987,0.8189532603702427
988,0.6386819746652028
989,0.8404458605481749
990,0.3985524828975755
991,1.3385980099540293
992,1.4487366352872897
993,0.0
994,1.2024810565622197
995,1.354776070968994
996,1.1724588864641594
997,0.9964025351778789
998,0.6694833729339319
999,0.9381489069397908
1000,0.6390559232071396
1001,0.6669198315901224
1002,1.2113190773464253
1003,1.2818734606586322
1004,0.47431522405478865
1005,0.679218783503442
1006,1.3541386129404196
1007,1.1540753629867488
1008,0.7201355898157812
1009,0.8553661698112144
1010,0.8100182121453627
1011,1.0771710782756059
1012,0.5672506351071094
1013,1.0202353083343239
1014,0.7039875430382723
1015,0.4878708064282651
1016,0.7640543778100546
1017,0.9723144463384453
1018,0.8262086023368105
1019,0.9140647916350606
1020,0.624661044805684
1021,0.5755809931898014
1022,1.1976478887906958
1023,0.6154357538707681
1024,1.1748122795358509
1025,1.4290606182407943
1026,0.5684780732607119
1027,0.6200435552064838
1028,0.9042460392976549
1029,0.9324637020362809
1030,1.5939192946560485
1031,1.0114649091385632
1032,0.702157082022497
1033,1.2703431572894304
1034,1.0703055121847846
1035,0.9308426539207462
1036,1.3188816823826919
1037,0.708387939292114
1038,1.0054257495317442
1039,1.1529768021989362
1040,1.4717261945185138
1041,1.5167738903712806
1042,0.6974143506442464
1043,1.1270695837094298
1044,0.6952477780085103
1045,1.5707188843191522
1046,0.5923563385867451
1047,1.5469538749716292
1048,1.6038544714329819
1049,0.9689727463190628
1050,0.9633504956318102
1051,1.2478420716335283
1052,0.6101556220692649
1053,0.7004462740979732
1054,0.998975633993035
1055,1.402454049103592
1056,0.6688677890740469
1057,0.9767730546257591
1058,1.0263060738178578
1059,1.4959096337120013
1060,1.1631098383576122
1061,0.8639071729131795
1062,0.4922213971000669
1063,1.228067349023942
1064,1.5474795011820774
1065,0.8095183981099182
1066,1.0096000891009602
1067,0.8441896106204547
1068,1.5065488149372268
1069,1.4658674680554342
1070,0.9715373038484199
1071,1.4050036207888115
1072,1.5342020065863473
1073,1.0335957595308964
1074,1.2668707988742827
1075,0.7305550574441145
1076,0.9717161761920926
1077,1.3975248978410177
1078,0.8942545780859026
1079,0.9078180453245237
1080,0.9512439339921905
1081,1.616843062410369
1082,0.929691185814785
1083,0.9365311732419981
1084,0.5822962787196317
1085,0.9637860599906134
1086,1.508332934602954
1087,0.7076946913540361
1088,0.8639261020330182
1089,1.36033844792881
1090,1.0274355538904347
1091,0.7313853080778111
1092,0.9102421118774339
1093,0.4312842083183296
1094,0.9330657057166108
1095,0.9927802934477048
1096,0.6541642491403628
1097,1.1982263963950017
1098,1.1276605005325067
1099,1.066008055785851
1100,0.9302490333768741
1101,1.5907749857464948
1102,0.6021906932437167
1103,0.5053199866274208
1104,1.3062860950284676
1105,0.45572666866295164
1106,1.6019699577797835
1107,0.7477432810891295
1108,0.7635116992518884
1109,1.3253196036778299
1110,0.7006232842922999
1111,0.8810499393504618
1112,0.8736290336638513
1113,0.48283732062691986
1114,1.020562999863196
1115,0.6045998932366988
1116,0.9147995589141718
1117,1.1469547971480456
1118,1.5697901102384049
1119,1.4738993544375725
1120,0.9423924570693057
1121,0.9610895522056423
1122,1.577450239573217
1123,0.7409027663415433
1124,0.5897658231253592
1125,0.6919310604023584
1126,0.6873668794203633
1127,0.6719057925067713
1128,1.4261252788354315
1129,1.389512062828957
1130,0.3169638893259984
1131,0.9516046457209244
1132,0.9361844557908248
1133,0.9053343165024704
1134,0.7064451573667152
1135,1.468465421198156
1136,1.3139171176464914
1137,1.517772896835354
1138,0.6422080149853538
1139,0.9616619602957118
1140,1.2359672267991537
1141,1.094657679998491
1142,1.3331858852771068
1143,1.3702098085820886
1144,0.8972245001566482
1145,0.9262367797934337
1146,1.3280202534455237
1147,0.9768063730469525
1148,1.05805445457329
1149,0.858984467884867
1150,1.3169708871867543
1151,0.7167011110298548
1152,0.8224526541998165
1153,1.1538394794312892
1154,1.3432455870046134
1155,0.49632941468575803
1156,0.7318406540019121
1157,0.5517149039664719
1158,1.4493249265159438
1159,0.8857719783527243
1160,0.34267138888580323
1161,0.8212670333350953
1162,0.655191547211305
1163,0.7798846627395973
1164,1.1726367983417694
1165,0.7652894405209284
1166,0.7550038562434782
1167,0.6929533383116755
1168,0.6656634962769534
1169,0.8529046965456579
1170,0.5624576415913688
1171,0.6567462581897286
1172,0.9376980710673165
1173,1.1128775624947285
1174,1.5901322882263207
1175,1.1175822656886218
1176,0.7353338874400176
1177,0.3428567560324636
1178,0.9520031156774684
1179,0.5305634311310005
1180,0.6013788534366945
1181,0.6041706233823767
1182,0.7284260239754191
1183,1.2033968040297798
1184,0.9144069721303884
1185,0.8189818078917214
1186,0.6728308479775106
1187,0.4842890444352606
1188,1.3328233155758258
1189,0.675576042144071
1190,1.40321634477384
1191,0.9001818017265605
1192,0.8827121828264072
1193,0.8298143115889042
1194,0.4034464774418526
1195,1.1609272199122225
1196,0.6771267767542029
1197,0.9943590699248573
1198,0.9660023606261491
1199,0.790759893744919
1200,0.5898053542574593
1201,1.1197021544606651
1202,0.7532555113453945
1203,1.1255130520230385
1204,0.7450566739074369
1205,1.3013223766489974
1206,0.5621502401426844
1207,1.517328125587769
1208,1.4338788484771396
1209,1.2852143397826405
1210,0.9893392885782866
1211,0.9196383156760574
1212,1.3793807393825976
1213,1.4450993210520657
1214,1.3814361092439027
1215,0.9094196040605842
1216,0.5540421868821899
1217,0.653103176646249
1218,1.283367289656153
1219,0.0
1220,1.2039404906753401
1221,1.4797409101960999
1222,1.5400684169026082
1223,1.3207319461053153
1224,0.9198879378028763
1225,0.5976232387224709
1226,0.9896779688878079
1227,0.5547666900788658
1228,0.7271639499854278
1229,1.202612039843833
1230,0.7102398055710593
1231,1.2523550129000458
1232,0.7679550889592511
1233,0.7667705682790584
1234,0.48387403982099936
1235,0.0
1236,0.4900663464910241
1237,1.4019894431257063
1238,0.73936460819118
1239,1.0075290128911125
1240,1.1009132043142364
1241,0.5386803168602166
1242,1.1045918290116437
1243,0.7261480840357171
1244,0.6355088959825648
1245,0.7066175135163113
1246,0.6032535269583399
1247,1.1724695113722552
1248,0.7944510664075093
1249,1.5665139992873311
1250,0.9716537839021883
1251,0.8607439947210319
1252,0.5045462867930512
1253,0.9576412557306833
1254,1.0183301529262636
1255,1.2245299291652265
1256,0.8569727072307922
1257,0.9229681484653454
1258,0.5917277058480542
1259,1.5953228291084005
1260,1.2306287957707427
1261,1.3018565274988179
1262,0.5578908398153963
1263,0.33253636047918556
1264,0.8975971550720667
1265,1.0292727233785057
1266,1.000879241748473
1267,1.5166435475047464
1268,0.6850501387933248
1269,0.8527824308750385
1270,0.8322144515580285
1271,0.9238895087731911
1272,1.3443608327687744
1273,0.759848917886446
1274,1.0991843980232319
1275,0.6842369200184911
