Episode,Total Reward
1,650.8505126779281
2,610.1620615956874
3,642.5407849460975
4,614.895214525654
5,655.4449418881644
6,647.3897244865955
7,663.8622365344553
8,623.2055863289648
9,637.7134440506596
10,589.1741407849994
11,626.0853510970732
12,658.5566139156048
13,642.8111623722571
14,609.1165995971386
15,652.5327523050931
16,634.3550814867768
17,671.1760312614102
18,623.7764312454382
19,655.8778535047775
20,657.906091652637
21,663.0129222785964
22,651.0784252839949
23,649.9772439371233
24,609.6910780027789
25,666.0523544805446
26,659.1550182321254
27,653.0869718130957
28,651.578677111072
29,610.872502032319
30,661.2396327415987
31,655.3431364110123
32,664.1056351026721
33,658.1019595041528
34,661.5709011963193
35,667.0805921640882
36,659.129283097656
37,612.4462534528269
38,660.7894098018706
39,655.86055241837
40,662.0488960003668
41,611.7587892608607
42,650.9230173612715
43,627.5439875641703
44,644.3219113992161
45,660.247592423539
46,622.2262298122374
47,654.9017006772744
48,656.5282006367787
49,667.5904962006747
50,662.799685762992
51,666.7218985690467
52,662.0420038847034
53,674.146689943517
54,668.0439480512647
55,657.6284666302871
56,664.5325473154995
57,658.1551969944555
58,670.4958201440755
59,671.8631983983695
60,669.1568763639013
61,672.1638471973131
62,671.8931281398657
63,664.9445951486523
64,669.8130293671948
65,670.3968116904564
66,666.514012519694
67,661.3960340407232
68,646.4860397736728
69,671.0906076890302
70,668.6512267294629
71,670.518901271195
72,672.6003554249879
73,671.4816470958178
74,669.1794749655024
75,661.9510682945607
76,668.8825501649798
77,672.8111839085152
78,672.7537156227042
79,657.3056921346464
80,665.3907090143755
81,668.764690486281
82,672.3856109369468
83,662.8690719207997
84,669.4026126094938
85,668.1556675161233
86,668.4447925850335
87,661.7842658008171
88,669.2789824381854
89,669.574974688163
90,673.3204640097854
91,669.9750374065491
92,670.125019587187
93,663.7435297345208
94,673.2087538865694
95,671.4508672323274
96,671.6665419618605
97,671.0798335804416
98,670.6775040215155
99,667.7099900907266
100,658.6307127688932
101,663.4107610298943
102,668.0764931765572
103,670.1138696897794
104,674.2447635993537
105,672.6539805125266
106,665.3264227429171
107,659.8528032583141
108,667.7857219613571
109,668.4777071678132
110,671.6466295691725
111,672.1131111347663
112,672.0187992105447
113,670.624691900715
114,669.7553228712445
115,671.6395683154981
116,672.1096423787147
117,663.0846362763964
118,665.8577028447444
119,668.7450507426842
120,667.7046331858159
121,669.5837290931709
122,671.4636843666977
123,663.8479592984922
124,671.1557311252836
125,671.8143193886746
126,672.045232449874
127,668.8058599259102
128,667.4065717808994
129,662.6146581055892
130,671.829459489228
131,673.9607206846192
132,669.7187834062478
133,671.2011195081809
134,674.6083481826897
135,672.0877985816821
136,671.9953058036577
137,669.6781158647768
138,673.1836051242469
139,673.5590785855816
140,670.8095230187196
141,672.1761132676263
142,672.310885891138
143,670.2976114751472
144,675.5186910035769
145,666.7815231720898
146,672.4080069078003
147,674.8116125495931
148,673.5262159930143
149,665.8459807074149
150,671.7161611525474
151,669.3409278271549
152,673.185818276811
153,671.6798031462091
154,670.547692893273
155,669.8325997372068
156,671.6948086624776
157,667.6611821295168
158,666.1262992262815
159,672.1005282832281
160,665.4927299288868
161,672.7606399457113
162,656.1085279383008
163,662.1292527853568
164,668.5098447102555
165,670.9130856662872
166,672.1053290797754
167,668.0312234435684
168,664.2524954770765
169,673.5111302162708
170,673.689513236657
171,673.2235764384582
172,671.1717896705173
173,667.7333981191567
174,674.3354450490347
175,673.8563681751593
176,669.3601694031299
177,671.0008450368795
178,671.3281589340885
179,661.9705487801014
180,674.1275541726636
181,673.6747904387621
182,670.9306581413942
183,671.5610728402389
184,673.487096590826
185,670.4031219336515
186,671.811962214884
187,668.7181356177598
188,673.7511949710168
189,667.9246528114177
190,673.2060528899945
191,666.5551816014653
192,670.9076879168503
193,672.4527860782689
194,674.6165224349317
195,670.5534047437343
196,672.393470847534
197,673.4214592226059
198,668.7944701494484
199,674.1994570560585
200,670.8162027319665
