Episode,Total Reward
313,249.7754870865803
314,169.3288834324597
315,294.17003062508365
316,299.24633445990355
317,305.18799179901686
318,233.09601441926938
319,278.583463359045
320,255.79479312557402
321,300.36670561247064
322,142.2030271432664
323,280.82790731757564
324,290.67564685602724
325,273.8996831240462
326,243.20163337546845
327,284.9401067405256
328,214.21377058355793
329,263.9261559896797
330,238.27295448333436
331,175.90492744447496
332,207.7248527936872
333,283.4368648320976
334,292.202439108508
335,264.72611689499337
336,279.5329186208453
337,112.88219996229064
338,296.8023833065973
339,218.05620475211873
340,133.6426309512763
341,103.89890587777641
342,258.9031115256
343,251.360882758184
344,312.5475435122643
345,124.46717252229939
346,309.7769837862883
347,290.8742992626476
348,289.992503711149
349,215.36228691185994
350,262.4998659725804
351,193.3077951163107
352,189.83927886957102
353,296.8170856401724
354,133.92241909912724
355,236.30457501779793
356,299.343935708019
357,280.3607273954463
358,300.70841352861896
359,302.0637005685357
360,269.858614013127
361,307.342984083117
362,146.04812308226732
363,300.23590454832186
364,207.54341330264236
365,235.56943535105418
366,170.2395468051627
367,302.51924777047594
368,281.2964663440257
369,195.6957367950875
370,264.5099533153915
371,160.3660638373662
372,227.41930085048324
373,175.74289588476753
374,272.86207013950883
375,263.03542283696237
376,298.10592415532955
377,165.0828527520856
378,254.46375487277055
379,278.0899662689849
380,289.52281659603983
381,298.09744130615036
382,263.5008354615027
383,240.87807291974428
384,162.44361810482005
385,276.60321515550504
386,254.44026931811734
387,301.13634165304046
388,251.19797289810043
389,252.33406829238803
390,283.74202750877095
391,266.4491632752204
392,217.73168353496783
393,162.53717826558753
394,297.86305030632116
395,188.55794272149114
396,260.8337040139552
397,295.1945671375252
398,240.0995940685905
399,277.0010735760833
400,283.54582133244304
