Episode,Total Reward
250,437.7288773641509
251,409.2994241721128
252,403.302971663392
253,398.4340424398188
254,405.35533184624416
255,425.39079088658036
256,242.10766522785724
257,424.559594922297
258,427.9245674793982
259,416.7219558699095
260,410.06727335096053
261,413.1465480058416
262,257.42534164279596
263,429.90666632047703
264,357.62933301967314
265,199.29687334092534
266,431.94810669120557
267,397.96550841331657
268,389.4200870215501
269,221.81658880070572
270,396.04337178971093
271,252.1264178633012
272,420.36736749919675
273,402.04079445107305
274,337.1261388843729
275,252.74371659693205
276,391.7619051717809
277,426.64181865196923
278,365.3342378618634
279,318.80377427464276
280,429.5503541956353
281,423.5453067245113
282,255.73471731814013
283,251.39053440334644
284,387.81914751762645
285,422.3486675603631
286,292.6674901352442
287,387.6882367708178
288,297.8483516419973
289,187.72672446702148
290,417.4510786646208
291,420.5228258472178
292,415.9801446398991
293,401.21930064981655
294,193.39453583278203
295,407.3822138846429
296,442.2978221670314
297,252.37310432731326
298,316.2365084546579
299,437.4530443557128
300,422.2878827376786
301,385.1099060099746
302,351.1572259587541
303,320.6033401548312
304,422.0757543849327
305,315.49400483515365
306,431.9647337409243
307,284.9747853211924
308,438.5945892809105
309,439.9427322515652
310,433.22038072118056
311,201.63558209407466
312,433.2976487629595
313,412.8938802892029
314,345.94768502114084
315,317.6237400052339
316,250.7036285656027
317,424.12925900606007
318,412.74795256801514
319,436.2658615607319
320,407.8361143228791
321,246.15750439770434
322,246.35239744965813
323,425.26934580083605
324,209.95158722865648
325,438.8349379026688
326,284.6780404806348
327,360.3359280547566
328,321.5338802172358
329,419.18132091820144
330,435.1477428714451
331,440.3194856573097
332,426.88820373975216
333,267.9863162982223
334,378.85655797421794
335,419.12425562024373
336,406.11557883429646
337,290.56443670325393
338,245.49940543142375
339,435.310627843632
340,218.88374959990097
341,418.49626843177873
342,436.87876035416076
343,388.69024475746346
344,404.3011405158309
345,370.09526228246153
346,388.4101043490472
347,414.434798754761
348,394.2506519748419
349,325.3738856456415
350,326.766547361638
351,423.325430019756
352,417.7468042799651
353,273.1375235711795
354,430.9745239092057
355,303.3283399703727
356,285.79800049226975
357,431.92461155165967
358,218.79621626624518
359,309.12958469671935
360,408.16536311658547
361,362.8501026689595
362,424.53609020062765
363,331.7449594580711
364,341.88271438740594
365,412.2107702954075
366,371.2229639972697
367,212.33548476986235
368,443.022781519295
369,368.41476416372774
370,400.9230705698429
371,420.79665795755176
372,426.9445340247744
373,330.31132663730517
374,438.2572941968338
375,362.1710300275756
376,235.5281994625336
377,348.527625262502
378,345.6778658958318
379,438.2303497834318
380,386.5695268778593
381,450.43699736885463
382,431.8693709388541
383,441.5917103178758
384,444.0942441519513
385,442.80010604797474
386,367.3145633694749
387,209.79530629386971
388,447.1206051550364
389,437.11013729471256
390,259.87692217772343
391,432.16047954437636
392,363.3716196382256
393,289.30215725028506
394,444.93835734540534
395,415.39919050273915
396,421.0512769469307
397,409.81995657117255
398,452.015444439805
399,404.95289325411517
400,325.7553147245036
401,425.0302052473898
402,209.03151640561583
403,414.00122884715256
404,350.4417772704397
405,254.9562933637936
406,383.6488493042179
407,458.098065831402
408,393.78159546827465
409,398.7983908522314
410,404.20343716790495
411,419.3341512868957
412,384.67964129050995
413,269.9902693761828
414,407.4463941625293
415,427.4466375215009
416,338.9569682791637
417,416.15581854217993
418,443.4327014266088
419,356.20780167223637
420,431.4755205165326
421,439.95637325408495
422,437.75737823313085
423,393.4149734517839
424,162.3888513755937
425,294.37747722649755
426,441.4912932412901
427,417.0179127189898
428,344.9167316798218
429,453.30846719658655
430,216.11139909324476
431,333.24065031388886
432,285.9877400059245
433,448.8829161111877
434,440.19545247901556
435,393.5314138173723
436,445.2087861056375
437,252.8123731312129
438,419.2050157007681
439,368.9679987359953
440,439.586496466122
441,210.6052443151234
442,387.6505110960597
443,275.36230398136104
444,445.6117533105636
445,431.2138112679483
446,423.9808221777935
447,418.1549302276703
448,301.8548836202395
449,430.44961772537897
450,422.3566179994281
451,431.99958975519934
452,228.95703947136911
453,298.01112396510126
454,414.0536068155421
455,403.18629791980067
456,442.0709822975791
457,398.65887263301914
458,448.60229314768293
459,371.3650247006725
460,309.0214478526163
461,407.3706712087856
462,426.30403070121747
463,459.7408435310157
464,449.72258178772177
465,431.1600036810211
466,437.7172090442214
467,209.70137458529584
468,310.26052001495884
469,264.60978116631117
470,418.98395845264815
471,380.76615992262856
472,412.4530692280172
473,387.0646332614372
474,452.17996764431825
475,261.8503365878048
476,447.38749945267966
477,447.47448768133023
478,351.4646070433765
479,400.5036773745899
480,405.95573925143384
481,363.6050239416216
482,434.576003117372
483,366.02342879791803
484,221.19120586787272
485,282.18420072670153
486,343.1359626063711
487,258.55311993250024
488,371.7532994300197
489,314.5371124903373
490,421.01665835204193
491,450.3359510825053
492,239.20598492129278
493,420.6751685298953
494,457.3144022104008
495,441.07294921557644
496,445.5328364008403
497,256.576510956358
498,334.0716053034836
499,448.54196658184554
500,236.5849449400478
