Episode,Reward
1,1.6747441855935272
2,1.1402370103969304
3,1.8156322382217955
4,1.6206783177157598
5,1.8100554548746988
6,1.3059006187721904
7,1.3339978017100669
8,0.7034265346386783
9,1.5719166778169216
10,1.8303339060832253
11,1.4989348117355834
12,1.659144542509348
13,0.7449507449604008
14,1.7380381231306195
15,1.7355520100246886
16,1.7817223552835677
17,1.4558084477602025
18,1.4985925814467111
19,1.857009967990572
20,1.2458764148722132
21,1.1216821276533449
22,1.307856639471424
23,1.670077187374833
24,1.4417228496432775
25,1.588717449112932
26,1.0581092124773925
27,1.0218080734285846
28,1.8353266203575602
29,0.8412028783322913
30,1.6523493739008814
31,1.6685325481092335
32,1.3476738892315132
33,1.5620317599707603
34,1.1440555991337602
35,1.7731978117428433
36,1.386408047446693
37,1.5990508799544831
38,1.5057535270743485
39,1.3383390433150137
40,1.3636264063546946
41,1.3062676457173477
42,1.0700931376852267
43,1.1020883502001009
44,1.6837406048903123
45,1.0258297113169572
46,1.152478876642985
47,1.82547657602304
48,1.692238614916032
49,1.3591205573021226
50,1.28946193194052
51,1.8052596556615754
52,1.3593184326834722
53,1.7513365703813997
54,1.7577958317620503
55,1.105375326041146
56,1.809791006689876
57,1.2115164408746661
58,1.804805876524822
59,1.0803730985847484
60,1.5758665384227935
61,1.7124930289904852
62,0.8760350039627742
63,1.1291131352011858
64,0.9259662139834284
65,1.3369169041263094
66,1.5926120685206904
67,1.6067712421613982
68,1.310687670389877
69,0.0
70,1.4383132197532635
71,1.7593524344679516
72,0.9329515345081487
73,1.5343974908113558
74,1.8706055531480288
75,1.4538950585340984
76,0.8720208242254509
77,1.6502668129310656
78,1.443530366429487
79,1.36649571002846
80,1.3674406192249258
81,1.8150411521780927
82,1.3312615926917233
83,1.7880051269320534
84,1.3504924728273424
85,1.1581266425831291
86,1.6318933560740079
87,1.3425531816226273
88,1.077093891128901
89,1.0752110889244824
90,1.781612208204588
91,0.8248103551651966
92,1.7036499149313458
93,1.587167555421365
94,1.1472379874096201
95,1.0351466696456968
96,0.8431142321950968
97,1.630544920580737
98,1.7167262769080218
99,1.3262094967732292
100,1.4598217303940082
101,1.4003181932985669
102,1.5597657624521188
103,1.3710566363517633
104,1.0858591601650827
105,1.40330338512153
106,1.7625478358984688
107,1.720819904614441
108,1.682194601605369
109,1.003975066338043
110,1.3341922251334177
111,1.5409851536916395
112,0.8210942622570787
113,1.3616099113330158
114,1.7781873005505724
115,1.768906422542802
116,1.7989254404035095
117,1.4068247103328773
118,1.061746405977508
119,1.6603227322557306
120,1.035209815650768
121,1.448669345214611
122,1.2261049394848031
123,1.8713879505261826
124,1.6814227050005286
125,1.131095546182497
126,1.7855039254823346
127,1.8624985364460935
128,1.1971640289502257
129,1.1670068787563346
130,0.9073661963061986
131,1.089068494133468
132,1.69612597328283
133,1.1020637873097985
134,1.648914455834706
135,1.1055577828750618
136,1.0003863761625162
137,1.726666223305561
138,1.4104059185438729
139,1.6510906487950958
140,1.7252854073639785
141,1.8532222274309957
142,1.8223305707376656
143,0.7592673676811625
144,1.2070074627986072
145,1.3417080252773683
146,1.0952268213019645
147,1.620154953474811
148,1.5131529064171039
149,1.317134865397416
150,1.579573859296025
151,1.7425901214654949
152,1.2577769029287582
153,1.8529709203529712
154,1.766502488100812
155,0.0
156,0.9589540236066084
157,1.103688354183117
158,1.6550578803944598
159,1.1428018409576806
160,1.07863207600378
161,1.6276035188709113
162,1.321764663823211
163,1.7889179795627663
164,1.6795645043796708
165,1.6359585709248006
166,1.0607232771168205
167,1.195314269953503
168,1.7613787669134369
169,1.5476544364025506
170,1.4871391577093989
171,1.4746746855787667
172,1.8516882602258504
173,0.8938881552304561
174,1.6710040470533216
175,1.5460682571978686
176,1.7397969168921747
177,1.3114398293103244
178,1.873678537567039
179,1.5408238068968831
180,1.3442846810882143
181,0.8996882796519781
182,0.8333140032893263
183,1.5318283080552304
184,1.758969399247123
185,1.1896543498907415
186,1.5403442163626626
187,1.725691316023064
188,1.8872316071658812
189,0.0
190,1.325625837575912
191,1.1241535127237943
192,1.60023577623181
193,1.398706778377849
194,1.755275738208352
195,1.1261405494850816
196,1.152508686896458
197,1.8530884609316662
198,1.7971727497679728
199,0.9798691552581238
200,1.6550499306575708
201,1.7717585910188347
202,1.7840813330041825
203,0.0
204,1.7897891238529262
205,1.6716482963870178
206,1.712200238869014
207,0.0
208,0.7654607284562754
209,1.675817815600715
210,1.1440345083225545
211,1.310892682942145
212,1.5827801883685026
213,1.8495416474180093
214,1.4386809987894011
215,1.1737796881615585
216,1.1554231395905408
217,1.1469175650388639
218,1.6459506400601664
219,1.478765199123517
220,1.123245715683411
221,1.5344897866925367
222,1.0935169163716947
223,1.1170556398014506
224,1.5309125238998833
225,1.5267225221286713
226,0.9537015266199067
227,1.1639000232760919
228,1.0409777128316824
229,1.4689353388085786
230,1.142322677230032
231,0.0
232,1.7340687213947201
233,1.1544438595863153
234,1.416759061291565
235,1.4943585820784955
236,1.7194368241455273
237,1.2292786196604795
238,1.3215109170498391
239,1.5255382521766105
240,1.7020864279472814
241,1.8036914207030417
242,0.0
243,1.6031549443876334
244,1.8598910785656786
245,1.0159503487814252
246,1.5939570182589553
247,1.7474593402398955
248,1.3405481972166613
249,1.8454399296189212
250,1.757366623590695
251,0.7278390107761714
252,1.2541015989208986
253,1.3584479114397632
254,1.7542482873817251
255,1.8104398644679982
256,1.8117051913260003
257,1.7089730973750705
258,1.7376300837135132
259,1.5836920246250568
260,1.4253713687086784
261,1.1580121856894798
262,1.8326819903177816
263,1.0814093754102245
264,1.1511355139772468
265,1.399927815146159
266,1.0945753255333073
267,1.3934299551269564
268,1.7409597416084184
269,1.5053947245572823
270,0.9202937786019593
271,1.2549601136922504
272,1.5089480650561944
273,1.17255484265869
274,1.761909101458546
275,1.7904383506313466
276,0.0
277,1.7081440611502272
278,1.4903242589989165
279,1.590035846938862
280,0.9170044444482219
281,1.3321187509048862
282,1.869239612768035
283,1.172096623305527
284,1.8535686443944668
285,1.7534615890417613
286,1.1933155341194905
287,1.0476493407984633
288,1.5462140612274662
289,0.9859416464233006
290,1.348889444877914
291,1.077119730249153
292,1.5848273666126471
293,1.26976177104579
294,1.561083942454199
295,0.8955328730666017
296,1.1414324688906683
297,1.6464987083626765
298,1.553176252267685
299,0.7979411909264977
300,1.7315204788876088
301,1.2126166125782807
302,1.723306819640453
303,1.6860938813135478
304,1.149918764132826
305,0.8201256168038259
306,1.5036136859483231
307,1.157845270691567
308,1.5177498558902458
309,1.1406651515074469
310,1.7123812777563048
311,1.4540294173013142
312,1.7424234512310455
313,0.9027507281920029
314,1.1223341978230141
315,1.658633627898893
316,1.6460829765988245
317,1.3015775762890724
318,0.9514004496958284
319,1.1639166603708162
320,1.1148484711996944
321,1.7774786754828373
322,1.4964240725622255
323,1.5808583194604484
324,1.5692176412209622
325,1.2647604414547187
326,0.8865106966023998
327,1.3424135622990834
328,1.5495970744734544
329,0.0
330,1.1166616337195339
331,1.031240748553969
332,1.060950266013068
333,1.451739788219023
334,0.9685181900998983
335,1.6665175927642941
336,1.5408865426238516
337,0.9148633016959987
338,1.2569932089416895
339,0.9299100750257504
340,1.5854620044296583
341,1.7102204649488635
342,1.0689711610216484
343,1.1908139008642078
344,1.1641200056555983
345,1.51855111335682
346,1.664473089690817
347,1.7774119833063786
348,1.1237593269026025
349,1.34493096562175
350,1.3196141776581094
351,1.6122857996273798
352,1.030405327068459
353,1.749858271007447
354,1.1740831519803865
355,1.2213907241782582
356,1.7903627027147717
357,1.3675140164133324
358,1.8185481610598133
359,0.8330557070301068
360,1.417963149421044
361,1.3750075168632103
362,1.7712280452178162
363,1.0947230408740978
364,1.3215056686241242
365,1.8522002488159495
366,1.1227317023235701
367,0.9607104653414209
368,1.1456598638866697
369,1.098043791012293
370,1.1072679320545245
371,1.7989798914688975
372,1.6872624859145549
373,1.2063649149698534
374,1.8153466593192191
375,1.3180101449177677
376,1.5073007564734549
377,1.7983751208608816
378,1.8194285432597086
379,1.0452788450564237
380,0.7923427751996852
381,1.6147410041177888
382,1.036022155072882
383,1.7128420856111073
384,1.273333524171961
385,1.1951706540883285
386,1.2927423487204792
387,1.1025573054863078
388,1.5882507021391528
389,1.4818818824907478
390,0.811525023937273
391,1.0931767659645548
392,1.1325067189216664
393,1.8179490911311156
394,1.3908187291840717
395,1.5371724992401319
396,1.7421280142212696
397,1.7160643806397424
398,1.230950423796059
399,1.4799245777381664
400,1.1155438651638965
401,1.4520527884483225
402,1.4406870620037893
403,1.4384714780570953
404,0.7488608767199046
405,1.6072053043366936
406,1.7415594355469786
407,1.7409528777612258
408,1.6307322630258332
409,1.428737120814468
410,1.5748470916426
411,1.4709580130203879
412,1.57341854166947
413,1.7188578609688605
414,1.6522011948767932
415,1.4997033496267214
416,1.6466241614317636
417,1.677759579655298
418,1.0646257667929817
419,1.1428433323025835
420,1.0127644672042484
421,1.1732642752434124
422,1.361561975765973
423,1.513079775946604
424,1.4482198554357422
425,0.9442578049410573
426,1.6480406457359775
427,1.2742826255999957
428,1.709791644252273
429,1.6441358360701295
430,0.9272624525315181
431,1.2049809004199958
432,1.5444137198867183
433,1.2051931913854081
434,0.9371908211407622
435,1.777906963379995
436,1.7201322970410329
437,1.0746086943859932
438,1.7486093987341995
439,1.8621659394446488
440,1.703274293373176
441,1.7655661617651806
442,1.8603486244262477
443,1.5945434070601372
444,1.110629456548152
445,1.5719184694998676
446,1.1470014184981507
447,1.8010571223667802
448,1.5938177981522688
449,0.8462220421645285
450,1.749016413704749
451,1.162790408572796
452,1.2181167203887657
453,1.471433262078292
454,1.1132407541339968
455,1.125578108690681
456,1.3402382279403677
457,1.5853675322094323
458,1.3969745284430992
459,1.4956068660547153
460,1.0493188551286108
461,0.8753732413891397
462,1.5740254881991809
463,1.8322574420609303
464,1.057445228250904
465,1.647400008374506
466,0.9267181397350791
467,0.917563804424846
468,1.6154363261668372
469,1.6745593453191983
470,1.8444312672406886
471,1.3211571096654282
472,1.5832940380764624
473,1.6412591595543564
474,1.5048858090173844
475,1.3398628089530025
476,0.7709995431736465
477,1.6617592196068502
478,1.357603356762466
479,1.5884718558083712
480,1.0030388492390148
481,1.1058224310887328
482,1.5365372148488587
483,1.3253543617643628
484,1.7089960844425112
485,1.3070339835689901
486,1.7144129857237471
487,1.4911090459525105
488,1.3293453786143448
489,1.079517127279957
490,1.6650809924673022
491,1.836706174343263
492,1.4726600772154141
493,1.2129703633401185
494,1.1583239654691657
495,1.0896742622503799
496,1.1161194171535036
497,1.299046785306857
498,0.0
499,1.1880634249021442
500,0.7867495944113876
501,0.723496695039655
502,1.7221929418512476
503,1.5973698222722508
504,1.3024164183445015
505,1.485766811971604
506,1.143596092682453
507,0.9634048532563614
508,1.7370331448926115
509,1.0686914828031246
510,1.7623534850679294
511,1.4791063206266701
512,1.3210979961991094
513,1.8908061718070721
514,1.4061059106656058
515,1.0918274088862185
516,1.528728039384021
517,1.3807271100147893
518,1.2731102382682264
519,1.1230685447671092
520,1.2143919196829227
521,1.6289930975568465
522,1.5557701707172589
523,1.103588622497223
524,1.5198562076285818
525,1.4395221360867034
526,1.1418002281751312
527,0.8015946014451676
528,1.649179960308498
529,1.4811417237115572
530,0.8368120575167811
531,1.0719275977666498
532,1.8590996911646362
533,1.1259742549633274
534,1.1232750230597497
535,1.5669096030082748
536,1.5124208713136746
537,1.763523923544952
538,1.1824953377052154
539,1.5710872959857038
540,1.7885861473614257
541,1.5590865546877857
542,1.3430526050541354
543,0.9340976832450175
544,1.589869801048089
545,1.8841163543624606
546,1.0803393585809862
547,1.556796693142369
548,1.3139901061121528
549,1.3399502309295865
550,1.4413303252686043
551,1.6310996014823134
552,1.4457782956788898
553,1.4893390863435325
554,1.4466699739786097
555,1.1197733125948433
556,1.4651230483182178
557,1.6312254587342716
558,1.7126421059805357
559,1.3376067508170177
560,0.0
561,0.8510064208369024
562,1.6761075279693816
563,1.300436844229474
564,1.8457489166440881
565,0.9944736163984833
566,1.0474090670667655
567,1.1103692712496243
568,1.6343320115146223
569,1.1845294769772199
570,1.6049470755647137
571,1.1410423492774509
572,1.64624181367489
573,1.01383616726307
574,1.1211938505269392
575,1.1199298774921658
576,1.8650105663168757
577,1.0155072973511006
578,1.5430357743216758
579,1.8011846564295044
580,1.135814358625408
581,0.805535863194567
582,1.0833596709256024
583,1.0333599858579465
584,1.6410470245033577
585,1.2611966092763707
586,1.545868131734334
587,1.8401558164102818
588,1.5493930211779192
589,1.812608213509697
590,1.252002279425749
591,1.6038316164647857
592,1.836129297351268
593,1.4689523164975364
594,1.6433605885930487
595,1.0519260761613234
596,1.4878072784544696
597,1.6963234242522396
598,1.88233299292407
599,1.2727180510903302
600,1.2009632453829677
601,1.5514063097966662
602,1.080790896913612
603,1.4604719387769665
604,1.7462728889566406
605,1.1287015686469466
606,1.3511758840413473
607,1.6673095888997713
608,1.831446320110991
609,1.1774947087333207
610,1.1612361259494404
611,1.470705426752493
612,1.1319768047554195
613,1.5294652485352163
614,1.6227284339278933
615,1.7691461010956595
616,1.8439848827740635
617,1.164680777101014
618,1.6924219202131945
619,1.8365222253689963
620,1.1067158343901555
621,1.732998482009741
622,1.763778515353263
623,1.697313439552917
624,1.5696945978947003
625,1.566480199851814
626,1.6819918131306033
627,1.552042024480377
628,1.3537485560474867
629,1.7042980962138894
630,1.8184310008231743
631,0.9967287583314475
632,1.6227499635052436
633,1.098783188364167
634,1.6624174278777724
635,1.1705961113715886
636,1.7593337156349071
637,1.1138172051716195
638,1.5313933008679943
639,0.8580852402008153
640,1.1579820717250624
641,0.7709153124970719
642,0.8726491523052312
643,1.1428721491050893
644,1.782521516106852
645,1.7030739425291141
646,1.6043486430255687
647,0.9356210417536212
648,1.6786154350401654
649,1.2543772703578067
650,1.7016906865966095
651,1.7214208545879957
652,1.700720952472347
653,1.5597393766791212
654,1.4155349058483586
655,1.603163250481504
656,1.772022097289871
657,1.6168585514098848
658,0.9312614791722518
659,1.4000821526834144
660,1.220602705255663
661,1.0650189809286235
662,0.0
663,1.2268542366992454
664,1.7129645474579829
665,1.7912210988883925
666,1.4282744055967989
667,1.0890674614853082
668,1.53659064932816
669,1.714987507578205
670,1.328169512329954
671,1.6193160483725486
672,1.6709313620191046
673,1.6693734370425721
674,0.9845824488096915
675,1.5585028346744056
676,0.0
677,0.9816390168298476
678,1.1473531207814414
679,1.1952471758615153
680,1.7213505609966688
681,1.059570937906439
682,1.5037998476019423
683,1.5763207784956053
684,1.8663874871590531
685,1.827570871321318
686,1.0141369014797448
687,1.1129938271342688
688,1.8279767807814322
689,1.8173993759507143
690,1.2799352096709278
691,1.713807867651378
692,1.4916657809881386
693,1.654486059713105
694,1.4368244181618615
695,1.7285556607280403
696,1.2282303589693133
697,1.7630510160507282
698,1.3656828079159302
699,1.7228385726255266
700,1.368646077439153
701,1.8366866482564002
702,1.1430086456548432
703,1.8720811399743658
704,1.3636002854636216
705,1.296152141246993
706,1.146892419554165
707,1.7906123423207294
708,1.0030795628608193
709,1.540932154711487
710,1.3349416863859536
711,1.5124715268211
712,1.720878361239322
713,1.632035010398955
714,1.7553409254044043
715,0.7514309764674846
716,1.5789820384082605
717,1.5397102293237508
718,1.4324027323334798
719,1.533428267851428
720,1.6636665246923763
721,1.8991143739808662
722,1.208376481774474
723,1.4578972902361387
724,1.1029988207817265
725,1.8938528284593357
726,1.7267602010430818
727,1.0590751947056842
728,1.1196786594597663
729,1.8036233805255542
730,1.1138498379900945
731,1.434004232738805
732,1.3537122335429936
733,1.5461668864310005
734,0.7338671604664734
735,1.0419657727335156
736,1.7710463323845351
737,1.4566157182593478
738,1.7549340467492471
739,1.7750717270768765
740,1.1354585890272606
741,1.6884640237015738
742,1.4506208613132499
743,1.6888757143168962
744,1.6532684305241703
745,1.5551243766651537
746,1.1478522703451655
747,1.4506421125043296
748,1.852523772982622
749,1.7087948779386595
750,1.3117097718801571
751,1.8011457067221217
